CODE;ENGLISH;;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;x
EVTOPT201009;Bah, I don’t even like climbing…;;;;;;;;;;;;;x
EVTDESC201010;A foreign power has asked for access to the old ruins of Mesopotamia. An expedition of archaeologists, led by representative of the National $FROMCOUNTRY_ADJ$ Museum has arrived in $COUNTRY$. They are offering a substantial sum to be granted access to explore and document the old ruins.;;;;;;;;;;;;;x
EVTNAME201010;$FROMCOUNTRY_ADJ$ Archaeological Expedition;;;;;;;;;;;;;x
EVTDESC201011;The government of $FROMCOUNTRY$ has decided to give full access regarding our expedition in the region of Mesopotamia. Our exploration and research can begin.;;;;;;;;;;;;;x
EVTNAME201011;$FROMCOUNTRY$ gives access;;;;;;;;;;;;;x
EVTDESC201012;The $FROMCOUNTRY_ADJ$ have refused to grant our explorers and archaeologists access to their country. This is a major setback to our archaeological ambitions.;;;;;;;;;;;;;x
EVTNAME201012;$FROMCOUNTRY$ denies access;;;;;;;;;;;;;x
EVTDESC201013;$COUNTRY$ has become a leading nation in the field of Archaeology. Excavations are held in many exotic places, and our National Museum in $CAPITAL$ has become a major place of archaeological artefacts. A high regarded exhibition is held this week, to celebrate our newly made research in Africa, Asia and Southern America. In fact, $COUNTRY_ADJ$ archaeologists are highly regarded in the world. Precious artefacts, amazing sarcophaguses and ancient steles or sculptures are exposed by them on this occasion. People of our nation, neighbours, and even other great powers are guests. Our efforts cause recognition, pride and envy.;;;;;;;;;;;;;x
EVTNAME201013;Archaeological exhibition;;;;;;;;;;;;;x
EVTDESC201014;In $FROMCOUNTRY$, a major archaeological exhibition is held. Finest artefacts and spectacular items are exposed, and it seems, that it becomes a worldwide event. Our own scientists are ashamed.;;;;;;;;;;;;;x
EVTNAME201014;Archaeological exhibition;;;;;;;;;;;;;x
EVTDESC201015;The last archaeological exhibition was not without it side effects. We were mocked as ‘backward scientists’. Without excavations and expeditions, our prestige has suffered in the international scene. To make things worse: we lack even the basics of archaeological science. If we want to catch up, we must better our methods and educate a new generation of scientists. But without practice, we won’t get further. As we can’t get access to the exotic places of this world, a commission has proposed to gain experience in a local excavation. If we have an organized and professional troop of archaeologists, we may have more chances in the future.;;;;;;;;;;;;;x
EVTNAME201015;$COUNTRY$, a backward country?;;;;;;;;;;;;;x
EVTDESC201017;It seems, that after years of practising and studying, our scientists have found an interesting place, which was mostly neglected in the past. After weeks of work, we have managed to find old tombs of a prehistoric times. Our archaeologists have gained experience and are looking forward. It seems, that we have started our own archaeological project.;;;;;;;;;;;;;x
EVTNAME201017;Local excavation;;;;;;;;;;;;;x
EVTDESC201018;Modern science is on the rise. $COUNTRY$, a high regarded nation of historians, philologists and archaeologists, is well-known for its researches. The $COUNTRY_ADJ$ Archaeological Institute was founded today as an association of these groups to make our efforts even more effective.;;;;;;;;;;;;;x
EVTNAME201018;Archaeological society;;;;;;;;;;;;;x
EVTDESC201019;A member of our Archaeological society has become a leading expert with worldwide reputation and many successful excavations all around the world. He introduced new methods and wrote a guide for future generations. He is seen as the most talented man in this field, and $COUNTRY$ is proud of his famous son.;;;;;;;;;;;;;x
EVTNAME201019;A famous Archaeologist;;;;;;;;;;;;;x
EVTDESC201020;Our archaeologists in Egypt have discovered a tomb, while at first the tomb was seemingly completely plundered by tomb raiders. Thanks to the diligence of $COUNTRY_ADJ$ archaeologists, the expedition managed to discover a hidden chamber behind a false wall-full with ancient artefacts.;;;;;;;;;;;;;x
EVTNAME201020;Hidden Chamber Discovered;;;;;;;;;;;;;x
EVTDESC201021;Deep in the jungle, our archaeologists have found an old stele of the classical period. This artefact is not only a wonderful piece of art, but will give us new insight in the ancient world of the Mayas.;;;;;;;;;;;;;x
EVTNAME201021;An old stele;;;;;;;;;;;;;x
EVTDESC201022;Haze lays above the forests and hills of Yucatan. The mist clears up, as our expedition keeps going through the wild and awkward jungle. Jaguars and other ferocious beasts are living in this unspoiled nature. Savages has hunted a group of our team and injured many. They were doomed. Others were infected by Malaria, victims of the feared and bloodthirsty Mosquitos. Only a little grouplet of three persons has survived the exertions. The leader, a man with three-day stubble and a bull-whip in his hand, gives a sign to rest for a while. Steles and rocks with engravings. The whole territory is marked by them. The archaeologist’s eyes flit over stairs, destroyed and mossy. The ancient ruin of a Maya pyramid. His ears prick up, as one of the heavers raises his hand and shouts: ‘Hombre, I think I found the entrance!’;;;;;;;;;;;;;x
EVTNAME201022;Mysterious Maya Pyramid;;;;;;;;;;;;;x
EVTDESC201023;Our expedition has found an ancient Maya Pyramid in the middle of the jungle of Yucatan. And even more, our chief-archaeologist, René Emile Belloq, was able to get a holy idol, which was coincidentally in the hand of a fedora-wearing American archaeologist. Unfortunately, this poor man was slain by savages of the local Hovito tribe, as Belloq affirms. Now, this wonderful idol will be our new tourist attraction in the Mesoamerican section of the Louvre!;;;;;;;;;;;;;x
EVTDESC201025;The members of our last expedition in the unexplored jungles of Yucatan have returned without success. The survivors, emaciated, pale and littered with scars, have lost even their equipment and are happy that they were able to return. But the director of the Archaeological Museum rose his eyebrows, when they were forced to tell, what happened to the other team members, the heavers and the equipment. The leading archaeologists shouted like a maniac, made wild gesticulations and told, that they were lost in a hidden valley, in the middle of the jungle, unknown to anyone. In this valley, prehistoric animals like dinosaurs and other extinct creatures lived and attacked the expedition. He continued his fantastic story, becoming even more exaggerated, and was finally brought in a sanatory. We don’t know what happened, but this man has clearly lost his mind. Now we must start from the scratch.;;;;;;;;;;;;;x
EVTNAME201025;Expedition members eaten by Dinosaurs?;;;;;;;;;;;;;x
EVTDESC201026;Ruins in the jungle as far as the eye can reach. These remains are old-very old, as our archaeologists affirm. This huge city is one of the biggest places ever found in Yucatan, and it dates back to pre-classical times. El Mirador, one of the oldest and greatest settlements of the Mayan culture, was rediscovered by $COUNTRY_ADJ$ archaeologists.;;;;;;;;;;;;;x
EVTNAME201026;El Mirador discovered;;;;;;;;;;;;;x
EVTDESC201027;Footsteps resound in the hall. Light is rare, only a torch illuminates engraved walls. Silence. You go farther, through a corridor. Observing the plates on the ground, the roots of enormous trees, which break through the collapsed ceiling. An amazing place. You take a breath. A breath of history, which floats in this atmosphere. Then, after minutes of walking through mossy corridors, you find a monumental gate, decorated with faces and hieroglyphs. A short view in your book later, you are able to read what the Mayas wrote centuries ago on this wall. It’s a riddle: ‘The farmer needs it/ the capitalist loves it/ and builds even factories/ but you hate it./ If you stockpile the/ most useless good in/ the world you will/ uncover the truth.’;;;;;;;;;;;;;x
EVTNAME201027;A Mayan Riddle;;;;;;;;;;;;;x
EVTDESC201028;You fetch your bag with fertilizer. (Every $COUNTRY_ADJ$ archaeologist has his bag with fertilizer with him, as everyone knows, because of the famous $COUNTRY_ADJ$ Fertilizer Decree, which enforces every archaeologist to take a bag of fertilizer with him, because nobody in the world wants to buy it and $COUNTRY$ searches ways to get rid of it.) In front of you stands an altar. Gold sparkles in the glimmering light. A Mayan idol. A sceptical look to it. A look to the bag. You weigh the bag in your hand, estimating the weight of the idol. Fertilizer runs out of the bag. It is now lighter. You are waiting for the moment, staring at the idol, the bag with fertilizer in the left hand, your right hand on the head of the artefact.;;;;;;;;;;;;;x
EVTNAME201028;The Idol;;;;;;;;;;;;;x
EVTDESC201029;You are able to replace the idol. The bag of fertilizer lays on the altar. You look in the face of the strange idol, enjoying the beauty of Mayan art. Savouring this moment, only for a little while. Noises. Brutal, loud noises interrupt the scene. You look upward. Something has changed. The muffled noise becomes louder. Something is rolling. Something big. Very big. A gigantic stone ball!;;;;;;;;;;;;;x
EVTNAME201029;It’s a trap!;;;;;;;;;;;;;x
EVTDESC201030;You escape through the corridors, the idol in your right hand, but the trap is triggered. A gigantic stone ball is rolling right behind you!;;;;;;;;;;;;;x
EVTDESC201031;With a last jump you are able to reach the exit of the pyramid, landing in the grass of the jungle-and cornered by Mesoamerican Indios. A voice with a soft French accent sounds in the near. A man in white clothes looks at you, amused by your escape. ‘It is nice to meet you. But I think, this artefact should be in better hands than yours.’ You are forced to surrender, as the heavers were killed by the tribe. ‘Too bad the Hovitos don’t know you the way I do’ is your only response. You are able to flee-but without the idol.;;;;;;;;;;;;;x
