;;;;;;;;;;;;x,,,,,,,,,,,,,
release_country_on_title;Enable 'Release Country' decisions;;;;;;;;;;;;x,,
release_country_D20_title;Release Country of D20;;;;;;;;;;;;;;;;;;;;x,,
release_country_D20_desc;We hold provinces that D20 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D21_title;Release Country of D21;;;;;;;;;;;;;;;;;;;;x,,
release_country_D21_desc;We hold provinces that D21 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D22_title;Release Country of D22;;;;;;;;;;;;;;;;;;;;x,,
release_country_D22_desc;We hold provinces that D22 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D23_title;Release Country of D23;;;;;;;;;;;;;;;;;;;;x,,
release_country_D23_desc;We hold provinces that D23 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D24_title;Release Country of D24;;;;;;;;;;;;;;;;;;;;x,,
release_country_D24_desc;We hold provinces that D24 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D25_title;Release Country of D25;;;;;;;;;;;;;;;;;;;;x,,
release_country_D25_desc;We hold provinces that D25 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D26_title;Release Country of D26;;;;;;;;;;;;;;;;;;;;x,,
release_country_D26_desc;We hold provinces that D26 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D27_title;Release Country of D27;;;;;;;;;;;;;;;;;;;;x,,
release_country_D27_desc;We hold provinces that D27 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D28_title;Release Country of D28;;;;;;;;;;;;;;;;;;;;x,,
release_country_D28_desc;We hold provinces that D28 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D29_title;Release Country of D29;;;;;;;;;;;;;;;;;;;;x,,
release_country_D29_desc;We hold provinces that D29 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D30_title;Release Country of D30;;;;;;;;;;;;;;;;;;;;x,,
release_country_D30_desc;We hold provinces that D30 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D31_title;Release Country of D31;;;;;;;;;;;;;;;;;;;;x,,
release_country_D31_desc;We hold provinces that D31 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D32_title;Release Country of D32;;;;;;;;;;;;;;;;;;;;x,,
release_country_D32_desc;We hold provinces that D32 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D33_title;Release Country of D33;;;;;;;;;;;;;;;;;;;;x,,
release_country_D33_desc;We hold provinces that D33 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D34_title;Release Country of D34;;;;;;;;;;;;;;;;;;;;x,,
release_country_D34_desc;We hold provinces that D34 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D35_title;Release Country of D35;;;;;;;;;;;;;;;;;;;;x,,
release_country_D35_desc;We hold provinces that D35 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D36_title;Release Country of D36;;;;;;;;;;;;;;;;;;;;x,,
release_country_D36_desc;We hold provinces that D36 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D37_title;Release Country of D37;;;;;;;;;;;;;;;;;;;;x,,
release_country_D37_desc;We hold provinces that D37 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D38_title;Release Country of D38;;;;;;;;;;;;;;;;;;;;x,,
release_country_D38_desc;We hold provinces that D38 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D39_title;Release Country of D39;;;;;;;;;;;;;;;;;;;;x,,
release_country_D39_desc;We hold provinces that D39 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D40_title;Release Country of D40;;;;;;;;;;;;;;;;;;;;x,,
release_country_D40_desc;We hold provinces that D40 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D41_title;Release Country of D41;;;;;;;;;;;;;;;;;;;;x,,
release_country_D41_desc;We hold provinces that D41 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D42_title;Release Country of D42;;;;;;;;;;;;;;;;;;;;x,,
release_country_D42_desc;We hold provinces that D42 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D43_title;Release Country of D43;;;;;;;;;;;;;;;;;;;;x,,
release_country_D43_desc;We hold provinces that D43 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D44_title;Release Country of D44;;;;;;;;;;;;;;;;;;;;x,,
release_country_D44_desc;We hold provinces that D44 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D45_title;Release Country of D45;;;;;;;;;;;;;;;;;;;;x,,
release_country_D45_desc;We hold provinces that D45 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D46_title;Release Country of D46;;;;;;;;;;;;;;;;;;;;x,,
release_country_D46_desc;We hold provinces that D46 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D47_title;Release Country of D47;;;;;;;;;;;;;;;;;;;;x,,
release_country_D47_desc;We hold provinces that D47 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D48_title;Release Country of D48;;;;;;;;;;;;;;;;;;;;x,,
release_country_D48_desc;We hold provinces that D48 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D49_title;Release Country of D49;;;;;;;;;;;;;;;;;;;;x,,
release_country_D49_desc;We hold provinces that D49 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
release_country_D50_title;Release Country of D50;;;;;;;;;;;;;;;;;;;;x,,
release_country_D50_desc;We hold provinces that D50 has claims on. Returning these provinces, as an act of good faith, would surely bolster our relations.;;;;;;;;;;;;x
