breech_loaded_rifle_armament_desc;A breech-loading weapon is a firearm in which the cartridge or shell is inserted or loaded into a chamber integral to the rear portion of a barrel. Although breech-loading weapons were developed as far back as the late 14th century, breech-loading became more successful with improvements in precision engineering and machining in the 19th century.;;;;;;;;;;;;;x;
brixham_trawlers;Brixham Trawlers;;;;;;;;;;;;;x;
brixham_trawlers_desc;Description goes here.;;;;;;;;;;;;;x;
brown_water_school;Brown Water School;;;;;;;;;;;;;x;
brown_water_school_desc;This meant building navies that defended home waters intensively while raiding the secondary lines of the enemy. It relied on a more diverse mix of ships than the Blue Water School, but it was also more cost efficient as it needed fewer expensive capital ships.;;;;;;;;;;;;;x;
bruno_hildebrand;Bruno Hildebrand;;;;;;;;;;;;;x;
bruno_hildebrand_desc;Highly critical of Classical theory, Hildebrand spent much of his time attacking Ricardo relentlessly for being materialistic, universalistic and cosmopolitan. Only later in his life did he put his own idea down—in particular, developing a linear ‘stages’ theory of economic history. His empirical and statistical work, however, did not make much use of these insights.;;;;;;;;;;;;;x;
building_station_shipyards;Building Station Shipyards;;;;;;;;;;;;;x;
building_station_shipyards_desc;By industrializing shipyards and building them so that the work process was done in a modern fashion the output of ships and efficiency was vastly increased.;;;;;;;;;;;;;x;
bureaucracy;Bureaucracy;;;;;;;;;;;;;x;
bureaucracy_desc;The purpose of a bureaucracy is to successfully implement the actions of an organization of any size (but often associated with large entities such as government, corporations, and non-governmental organizations), in achieving its purpose and mission, and the bureaucracy is tasked to determine how it can achieve its purpose and mission with the greatest possible efficiency and at the least cost of any resources.;;;;;;;;;;;;;x;
bureaucracy_vs._nepotism;Bureaucracy vs. Nepotism;;;;;;;;;;;;;x;
bureaucracy_vs._nepotism_desc;Civil services, always seeking maximum efficiency, progressively tried to free themselves from political control. They began to set their own sets of regulations and hire their own staff. In other countries, however, civil servants were chosen among political supporters and allies. By use of patronage the administration was thus kept into line.;;;;;;;;;;;;;x;
buying_on_margin;Buying On Margin;;;;;;;;;;;;;x;
buying_on_margin_desc;As more individuals became involved in investing in securities markets in the early twentieth century, the practice of buying on margin developed to increase the number of shares that could be bought with minimal initial overhead. The principal of buying on margin is that if the investment makes a profit, the profit will cover the cost of the commission charged for allowing the purchase of large amounts of securities with only a minimal initial investment. The risk involved in this type of investment is that if the investment shows a loss, the difference between the initial investment and the commission charged for the purchase must be made up by the investor. How low an initial margin was prudent for the securities industry to accept would be the subject of intense debate, as lower margins both allowed investors with limited capital to invest in markets, but raised the risk of default by these limited-capital investors should the investments fail to produce profits.;;;;;;;;;;;;;x;
camouflage_uniforms;Camouflage Uniforms;;;;;;;;;;;;;x;
camouflage_uniforms_desc;Camouflage is the use of any combination of materials, coloration, or illumination for concealment, either by making the target hard to see, or by disguising them as something else. With the raise in mortality of modern warfare, it seemed prudent to make our soldiers harder to kill by replacing the traditional uniforms.;;;;;;;;;;;;;x;
candlestick_telephone;Candlestick Telephone;;;;;;;;;;;;;x;
candlestick_telephone_desc;The candlestick telephone is a style of telephone that was common from the late 1890s to the 1930s. Also known as a desk stand, upright, or a stick phone, it came with or without a rotary dial, and with a ringer box.;;;;;;;;;;;;;x;
canning_process;Canning Process;;;;;;;;;;;;;x;
canning_process_desc;The canning process was invented after prolonged research by Nicolas Appert of France in 1809, in response to a call by his government for a means of preserving food for army and navy use. Appert’s method consisted of tightly sealing food inside a bottle or jar, heating it to a certain temperature, and maintaining the heat for a certain period, after which the container was kept sealed until use. In 1810 Peter Durand of England patented the use of tin-coated iron cans instead of bottles, and by 1820 he was supplying canned food to the Royal Navy in large quantities.;;;;;;;;;;;;;x;
capital_for_investors;Capital for Investors;;;;;;;;;;;;;x;
capital_for_investors_desc;At this point market behaviour had been directed and demand for capital had been focused so that a market for capital had been created.;;;;;;;;;;;;;x;
carbon_soil_enrichment;Carbon Soil Enrichment;;;;;;;;;;;;;x;
carbon_soil_enrichment_desc;By enriching the soil with carbons, it yielded more crops and need to lay for shorter times.;;;;;;;;;;;;;x;
carbon_transmitter;Carbon Transmitter;;;;;;;;;;;;;x;
carbon_transmitter_desc;Before the proliferation of vacuum tube amplifiers in the 1920s, carbon transmitters were the only practical means of obtaining high-level audio signals, and were widely used in telephone systems. Their low cost’, inherently high output and ‘peaked’ frequency response characteristic were well suited for this application’, and their use in new telephone installations continued up to the 1980s, long after they had been replaced by other types of microphones in other applications.;;;;;;;;;;;;;x;
carl_bosch;Carl Bosch;;;;;;;;;;;;;x;
carl_bosch_desc;Carl Bosch attended the University of Leipzig, and this is where he studied under Johannes Wislicenus, and he obtained his doctorate in 1898 for research in organic chemistry. After he left in 1899, he took an entry level job at BASF, then Germany’s largest chemical and dye firm. From 1909 until 1913 he transformed Fritz Haber’s tabletop demonstration of a method to fix nitrogen using high pressure chemistry into an important industrial process to produce megatons of fertilizer and explosives.;;;;;;;;;;;;;x;
carl_jung;Carl Jung;;;;;;;;;;;;;x;
carl_jung_desc;Description goes here.;;;;;;;;;;;;;x;
carl_menger;Carl Menger;;;;;;;;;;;;;x;
carl_menger_desc;Carl Menger has been hailed as one of the three leaders of the ‘Marginalist Revolution’ of the 1870s, along with William Stanley Jevons and Léon Walras. However, Menger’s ‘Grundsätze’ (‘Principles’), published in 1871, eschewed all the mathematical scaffolding that characterized the works of the other two revolutionaries. As such, many economists have insisted that Menger should be placed apart. In one sense, he can be considered different. Unlike Jevons or Walras, Carl Menger founded a proper ‘school of thought’ which has more-or-less retained its distinctive character since—namely, the Austrian School. His two disciples at Vienna, Eugen von Böhm-Bawerk and Friedrich von Wieser did much to advance and forge that school.;;;;;;;;;;;;;x;
carlism;Carlism;;;;;;;;;;;;;x;
carlism_desc;Carlism is a traditionalist and legitimist political movement in Spain seeking the establishment of a separate line of the Bourbon family on the Spanish throne. This line descended from Infante Carlos, Count of Molina, and was founded due to dispute over the succession laws and widespread dissatisfaction with the Alfonsine line of the House of Bourbon.;;;;;;;;;;;;;x;
carronade;Carronade;;;;;;;;;;;;;x;
carronade_desc;The carronade was a short smoothbore, cast iron cannon, it was used from the 1770s to the 1850s. Its main function was to serve as a powerful, short-range anti-ship and anti-crew weapon. While considered very successful early on, carronades eventually disappeared as long-range naval artillery led to fewer and fewer close-range engagements.;;;;;;;;;;;;;x;
caste_privileges;Caste Privileges;;;;;;;;;;;;;x;
caste_privileges_desc;An early goal of British Imperialists in India was to create a class of local elites in their own image. They were successful, forming a new caste of wealthy Indians who rose to prominence within the colony.;;;;;;;;;;;;;x;
catalytic_fermentative_process;Catalytic Fermentative Process;;;;;;;;;;;;;x;
catalytic_fermentative_process_desc;This marked the beginning of a new field of science and technology—biotechnology. Connstein and Norman combined fermentative processes with a thermodynamic process. One result of this combination was margarine, which greatly improved the supply of the population with essential unsaturated fatty acids.;;;;;;;;;;;;;x;
cattle_breeding_program;Cattle Breeding Programs;;;;;;;;;;;;;x;
cattle_breeding_program_desc;New methods of breeding livestock have led to a boom in cattle and horse populations, and permitted the average rancher far more control over the quality of his stock.;;;;;;;;;;;;;x;
cattle_trucks;Cattle Trucks;;;;;;;;;;;;;x;
cattle_trucks_desc;The introduction of automobiles has also had one ancillary benefit: the development of cattle trucks, large enough to hold multiple cattle at once and speed up the process of delivering livestock for slaughter.;;;;;;;;;;;;;x;
cement_factories;Cement Factories;;;;;;;;;;;;;x;
cement_factories_desc;Description goes here.;;;;;;;;;;;;;x;
centralized_economic_planning;Centralized Economic Planning;;;;;;;;;;;;;x;
centralized_economic_planning_desc;As more radical ideological alternatives to liberal democracy gained power in the early twentieth century, the opportunity to reconstruct economic organization based on State direction of economic activity that could be compared to the relative success or failure of traditional market-based economic structures arose. Such programs of centralized economic planning, employed by both communist and fascist regimes, often achieved dramatic initial results in reducing unemployment, increasing output of industrial goods, and removing the problem of conflict between labourer and employer in society, which the regimes would trumpet as proof of the superiority of their systems over free market systems. The social and economic costs to these societies, however, were often very high, and the resistance to State control created the potential for brutal repression. However, to the outside world that new little of the negative consequences of these plans, they seemed to suggest a viable alternative to the free-market systems that had been the hallmark of nineteenth century economic theory.;;;;;;;;;;;;;x;
