CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;ITALIAN;SWEDISH;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;
abolish_serfdom_desc;The institution of serfdom—unfree farm labour tied to the land of a local noble, effectively a form of feudal slavery—had existed in various forms in Russia since the Kievan Rus of the 11th century. Throughout the ages the institution had undergone several reforms and changes, but the first steps toward a complete abolishment were taken only in the 1810s, when the institution was abolished in the Russian domains of Kurland, Estonia and Livonia. The institution was only abolished in all of Russia with the agrarian reform of 1861, during the reign of Tsar Alexander II, who at the time feared that the Russian peasantry might otherwise seek their liberation through outright revolution. He believed the changes must come from above, lest they start coming from below. To balance the effect of freeing over 23 million serfs at once and having them buy land from the aristocracy, a transitional period of 2 years was declared, some lands were passed to major land owners, and government paid aristocracy in bonds, while serfs payment was taken care of, but now they owed the government for the purchase money plus interest. Redemption Payments were declared to last for 49 years.;Le système de servage, une main-d'œuvre privée de liberté rattachée aux terres d'un noble local, une forme d'esclavage féodal, a existé en Russie depuis la Rus' de Kiev du XIe siècle. Au fil du temps, ce système a fait l'objet de plusieurs réformes et évolutions, mais les premières mesures d'abolition ne furent prises que dans les années 1810, époque à laquelle il fut aboli dans les domaines russes du Kurland, d'Estonie et de Livonie. Il fallut attendre la réforme agraire de 1861 pour voir l'abolition totale de ce système, sous le règne du tsar Alexandre II qui craignait, à l'époque, un soulèvement de la paysannerie russe.;Die Einführung der Leibeigenschaft—unfreie Landarbeit auf den Ländereien eines lokalen Adligen, also eine Art feudaler Sklaverei—hatte in Russland seit der Kiewer Rus im elften Jahrhundert in verschiedenen Formen existiert. Im Laufe der wurde die Leibeigenschaft mehreren Reformen und Veränderungen unterworfen, aber erste Schritte in Richtung einer vollständigen Abschaffungen wurden erst in den 1810er Jahren unternommen, als die Leibeigenschaft in den russischen Domänen Kurland, Estland und Livland abgeschafft wurde. Im restlichen Russland wurde sie erst während der Herrschaft von Zar Alexander II. im Zuge der Agrarreform von 1861 abgeschafft. Der Zar befürchtete damals, dass sich die russischen Bauern ansonsten ihre Freiheit durch eine offene Revolution holen würden.;;;;;;;;;;;x
abolish_serfdom_title;The Peasant Reform;La Réforme paysanne;Die Bauernreform;;;;;;;;;;;x
abolish_slavery_desc;Slavery is legal in our nation, but no slaves are found in our fields. With slavery becoming rarer and rarer in the world, the more liberal and abolitionist sectors of our society could gain enough power to pass a bill in the UH, arguing that ‘abolishing this outdated institution from our country will elevate our us in the eyes of the civilized nations’. With a little push from the head of state, this new bill can become a reality.;;;;;;;;;;;;;x
abolish_slavery_title;Abolish Slavery;;;;;;;;;;;;;x
abolish_slavery_romania_desc;The earliest law which freed a category of slaves was in March 1843 in Wallachia, which transferred the control of the state slaves owned by the prison authority to the local authorities, leading to their sedentarisation and becoming peasants. A year later, in 1844, Moldavian Prince Mihail Sturdza proposed a law on the freeing of slaves owned by the church and state. \n\nIn 1847, in Wallachia, a law of Prince Gheorghe Bibescu adopted by the Divan freed the slaves owned by the church and the rest of the slaves owned by the state institutions.;;;;;;;;;;;;;x
abolish_slavery_romania_title;Abolition of Slavery in Romania;;;;;;;;;;;;;x
abolish_sound_dues_desc;They refused to abolish the tolls on the Danish straits, but now they have no choice. We have the power to end their choke-hold on the Baltic sea.;;;;;;;;;;;;;x
abolish_sound_dues_title;Abolish the Sound Dues;;;;;;;;;;;;;x
abolish_the_eight_banners_desc;The Eight Banners were administrative/military divisions under the Qing dynasty into which all Manchu households were placed. In war, the Eight Banners functioned as armies, but the banner system was also the basic organizational framework of all of Manchu society. \n\nIn order to modernize our armies, the outdated system of the Eight Banner Armies must be abolished.;;;;;;;;;;;;;x
abolish_the_eight_banners_title;Abolish the Eight Banners;;;;;;;;;;;;;x
abolish_the_han_system_desc;The han system, under which the daimyo rule as feudal lords with very little central authority remaining to the government, is an antiquated relic that must be eliminated. The domains shall be replaced with prefectures, and the daimyos given roles as governors and bureaucrats. There will be resistance, but all will come to understand that this is for the greater good of Japan.;;;;;;;;;;;;;x
abolish_the_han_system_title;Abolish the Han System;;;;;;;;;;;;;x
abolish_the_imperial_examinations_desc;With the military defeats throughout the 19th century and pressure to develop a national school system, reformers such as Kang Youwei and Liang Qichao called for abolition of the Imperial Exams. \n\nThe new system proposed would provide equivalents to the old degrees, a bachelor’s degree, for instance, would be considered equivalent to the xiu cai. The abolishment of the Imperial Examinations would also mean the end of Confucianism as an official state ideology and of the scholar official as a legal group.;;;;;;;;;;;;;x
abolish_umar_pact_desc;The Pact of Umar is a 7th century treaty between the Muslims and the Christians of Syria, Mesopotamia, or Jerusalem that later gained a canonical status in Islamic jurisprudence. In general, the pact contains a list of rights and restrictions on non-Muslims (dhimmis). By abiding by them, non-Muslims are granted the security of their persons, their families, and their possessions. Under the pact today, all dhimmis have their religion and status protected - they are free to practice and need not to convert and in return, they pay a tax: the jizya. Abolishing the pact means relinquishing this tax but will enable efforts to convert the non-muslims. It's a path without return which will greatly anger other countries as well as our own dhimmi population.;;;;;;;;;;;;;
abolish_the_imperial_examinations_title;Abolish the Imperial Examinations;;;;;;;;;;;;;xabolish_umar_pact_title;Abolish the Pact of Umar;;;;;;;;;;;;;
abolish_umar_pact_title;Abolish the Pact of Umar;;;;;;;;;;;;;
abolish_volga_region_desc;It is time to end the privileges that the Volga Germans enjoy for the sake of our country’s security.;;;;;;;;;;;;;x
abolish_volga_region_title;Abolish the Volga Autonomous Region;;;;;;;;;;;;;x
abolish_wallachia_moldavia_desc;The old divisions of Wallachia and Moldavia are now all but obsolete, Romania is united and the princely titles exist no more. It’s time to abolish these obsolete divisions once and for all.;;;;;;;;;;;;;x
abolish_wallachia_moldavia_title;Abolish Wallachia and Moldavia;;;;;;;;;;;;;x
absolute_madman_israel_desc;‘The Lord made a covenant with Abram, saying unto thy seed have I given this land from the river of Egypt unto the great river, the River Euphrates’—(Genesis 15:18).;;;;;;;;;;;;;x
absolute_madman_israel_title;The Promised Land;;;;;;;;;;;;;x
accademia_della_crusca_desc;The Academy of the Crusca, the most prestigious centre of study for the Italian language, would gladly appreciate an economic help from your majesty to keep on with the good work on Italian literature’s history… and to pay those new paintings for the main hall;;;;;;;;;;;;;x
accademia_della_crusca_title;Accademia della Crusca;;;;;;;;;;;;;x
accept_armenians_desc;Armenians proved themselves to be trustworthy allies against our enemies. It would be only better if we accepted them as equals in our realm.;;;;;;;;;;;;;x
accept_armenians_title;Accept the Armenians;;;;;;;;;;;;;x
accept_karamanlides_desc;Karamanlides proved themselves to be trustworthy allies against our enemies. It would be only better if we accepted them as equals in our realm.;;;;;;;;;;;;;x
accept_karamanlides_title;Accept the Karamanlides;;;;;;;;;;;;;x
accepting_the_slovaks_desc;Accepting the Slovakian minority as Hungarians would go a long way towards fixing our ethnic troubles.;;;;;;;;;;;;;x
accepting_the_slovaks_title;Accepting the Slovaks;;;;;;;;;;;;;x
accepting_walloon_people_desc;The Wallonians are restless and desire a say in government, at this point we have little choice but to let them have their way if we want to keep them under our control.;;;;;;;;;;;;;x
accepting_walloon_people_title;Integrating the Wallonian Minority;;;;;;;;;;;;;x
access_to_the_rhine_desc;Relations with the ruler of Kassel have been shaky for some time, improving or deteriorating in these turbulent times. Due to conditions beyond our control, they are now forbidding our troops from marching through Kassel to annex our western provinces. This is a direct challenge to $COUNTRY$, which under conventions with the elector has the right to the use of the military roads through Hesse that are our sole means of communication with our Rhine provinces. We can’t be cut off like this-immediate action is necessary to secure access to the Rhine.;;;;;;;;;;;;;x
access_to_the_rhine_title;Access to the Rhineland;;;;;;;;;;;;;x
acquire_vorarlberg_desc;The neighbouring province of Bregenz in Austria has been isolated from the rest of Austria for many years. The people there have more in common with our subjects in Vaduz than they do with the Austrians in Wien. Perhaps by using our close family ties with the Habsburgs, and a bit of money of course, we could persuade them to part with the province.;;;;;;;;;;;;;x
acquire_vorarlberg_title;Acquire Bregenz;;;;;;;;;;;;;x
add_lithuania_baltic_states_desc;Although not considered part of the Baltic States proper, Lithuania is small enough to be added to the Baltic Administration. This wouldn’t please the Lithuanians at all and the only way it can be done is through force, but it would make managing our Baltic Allies easier.;;;;;;;;;;;;;x
